Ortalama Kapanış Fiyatı (USD),Ortalama Kapanış Fiyatı Etiket (USD),Hareketli Ortalama Yakınsaklık Diverjansı,Stokastik Osilatörü,Ortalama Gerçek Fark
243.83677000000003,236.05666666666664,6.181310619968327,72.2375742658293,2.7533333333333587
236.05666666666664,238.29336666666663,5.401034363660104,52.42743167543703,14.033379999999966
238.29336666666663,238.95,4.891817774869922,58.122644712272844,7.349996666666698
238.95,237.52850666666663,4.470966104584661,59.79460193515528,2.961910000000074
237.52850666666663,237.71169,3.971557960212039,45.57344307226266,3.8991600000000233
237.71169,251.24741333333336,3.5433745243757246,16.687438434892844,4.101689999999991
251.24741333333336,252.38333333333333,4.133682336500517,82.91220081804137,20.526473333333314
252.38333333333333,256.35448,4.528367981787692,100.0,8.792956666666612
256.35448,273.5590066666667,4.9709151635072155,100.0,17.857346666666672
273.5590066666667,279.69416,6.377513660800361,100.0,23.263149999999996
279.69416,275.19024333333334,7.617016955730162,100.0,18.192253333333383
275.19024333333334,273.72917666666666,7.926634580373875,89.67879151017536,17.283493333333354
273.72917666666666,268.72335000000004,7.780111878453514,86.33060041334483,18.279343333333372
268.72335000000004,273.60141,7.053265320936353,74.8592112837524,10.65111666666661
273.60141,273.10873999999995,6.641983336227213,86.03780938226818,7.026649999999961
273.10873999999995,291.3932766666667,6.073178276487402,84.38202783687439,7.436509999999998
291.3932766666667,290.3433333333333,6.752635303039371,100.0,22.32990000000001
290.3433333333333,296.2091666666667,6.894784630271102,98.05077913943869,19.346633333333273
296.2091666666667,293.12202,7.142187319614408,100.0,9.596420000000023
293.12202,284.4469633333333,6.80499549634832,93.1338383452721,7.013460000000009
284.4469633333333,282.1092233333333,5.657410728213897,73.16148390408995,14.939999999999998
282.1092233333333,286.84,4.423552772777212,64.62161790089752,9.720006666666677
286.84,291.5906566666667,3.670674287809156,65.91272225857071,6.013096666666684
291.5906566666667,285.3064,3.2782156440305688,83.19675177925095,7.474676666666653
285.3064,257.4399966666667,2.356436046539942,60.33311726229695,10.193443333333391
257.4399966666667,260.2800033333333,-0.4613426249404995,0.0,35.77639333333332
260.2800033333333,265.61544,-2.3210431785917063,7.3254255034776925,20.17025333333339
265.61544,259.97750666666667,-3.2640308159036557,21.087486096125605,18.93414666666669
259.97750666666667,268.9166666666667,-4.31464068495857,6.545174941841663,8.021266666666634
268.9166666666667,266.3092833333333,-4.356136774950748,29.602568226247826,11.736733333333348
266.3092833333333,245.82666666666668,-4.508772525239549,22.87716416592526,9.32966666666664
245.82666666666668,247.46936333333332,-6.013117439374675,0.0,22.9726133333333
247.46936333333332,250.14616666666663,-6.827252131395514,3.473272850060049,13.074879999999979
250.14616666666663,249.14666666666668,-7.046698141432175,9.438643789582043,12.46396999999999
249.14666666666668,252.4233333333333,-7.0957194239471875,7.254612196183053,6.121236666666675
252.4233333333333,242.51612000000003,-6.707912084823063,14.41453567896201,7.20070666666669
242.51612000000003,254.44986333333333,-6.963349673073801,0.0,12.300829999999934
254.44986333333333,244.26402666666664,-6.088202562371931,27.88891153162191,17.533893333333282
244.26402666666664,245.71183666666664,-6.024907501881264,6.62072149011034,12.955870000000004
245.71183666666664,252.26,-5.693989729436291,12.10473672009802,7.571576666666658
252.26,253.70968,-4.812254743176293,36.90787210971881,12.426666666666677
253.70968,252.37502,-3.9308190433253634,42.398970526367755,5.445863333333392
252.37502,260.05492000000004,-3.2731417298199403,37.343544906393284,4.90665333333331
260.05492000000004,254.87332999999998,-2.1432992249749985,73.7136115710551,8.246566666666638
254.87332999999998,251.98911666666663,-1.6375182002091357,70.45641663055595,8.261163333333315
251.98911666666663,246.5889733333333,-1.4211134276280077,54.011657962155894,6.459790000000027
246.5889733333333,245.04928,-1.5946726051825129,23.221961213613717,11.703943333333314
245.04928,237.82752,-1.7586904887993755,14.44317741236561,8.27162666666672
237.82752,235.02106666666668,-2.3166859600469523,0.0,13.007120000000015
235.02106666666668,237.58326,-2.8150446827948983,0.0,7.511396666666684
237.58326,225.74509,-2.8668004801253084,10.234913895263865,4.11684333333335
225.74509,219.43320666666668,-3.632597721435771,0.0,16.469329999999957
219.43320666666668,221.97295,-4.476551273839719,0.0,12.492146666666684
221.97295,229.6166233333333,-4.708082588919404,6.252181714967835,7.023009999999999
229.6166233333333,223.18533,-4.128588480915862,25.068899933155514,9.291579999999982
223.18533,222.9882633333333,-4.001513935317329,9.236743173642552,8.311319999999995
222.9882633333333,224.2928533333333,-3.745362349923476,8.751616746183396,4.29642666666669
224.2928533333333,224.4358333333333,-3.2942889339514947,13.712273574668632,5.615393333333316
224.4358333333333,235.24473999999998,-2.7998073288548166,15.366262735910732,4.215910000000008
235.24473999999998,233.5233333333333,-1.5215462144623464,58.22532476220515,11.594359999999995
233.5233333333333,235.79609666666667,-0.6292861640148768,55.00502158670676,7.186453333333361
235.79609666666667,230.6575,0.24980073137335257,88.95624263585816,3.972499999999968
230.6575,226.83333333333331,0.5591659133767894,61.84165482709324,7.437159999999977
226.83333333333331,220.00250000000003,0.550664871828829,40.77192794291133,5.732406666666662
220.00250000000003,227.4100033333333,0.10180786272433284,3.479173503784165,11.362650000000002
227.4100033333333,227.03508666666664,0.37888947865293954,48.74931425112935,15.52657000000002
227.03508666666664,225.61,0.5998399145412359,44.52808828219175,6.557186666666723
225.61,236.5025,0.6980800031140095,35.504895549441,5.250673333333339
236.5025,231.6235333333333,1.5902028610490158,100.0,15.142993333333294
231.6235333333333,234.50835666666669,1.8795256285676576,70.43050505050489,7.474306666666621
234.50835666666669,239.90339666666668,2.289823496867853,87.91428282828294,5.331193333333346
239.90339666666668,237.765,2.9499433934293497,100.0,8.20816666666667
237.765,235.48413333333332,3.2209323150501508,89.25477227240499,5.795666666666705
235.48413333333332,228.325,3.194987877280684,77.79364715392205,7.221166666666676
228.325,236.40082999999998,2.6066196677248703,41.81972370089171,9.479636666666693
236.40082999999998,242.50350333333336,2.731266468319564,82.39995551289215,13.028226666666683
242.50350333333336,241.90136,3.209927845148626,100.0,10.136333333333312
241.90136,239.38668,3.437911868870693,97.32392674045197,8.272999999999996
239.38668,241.82875499999997,3.340633343569389,81.55016593163718,6.3167100000000005
241.82875499999997,241.18562749999998,3.3691696651702467,96.00587089593189,5.650627499999985
241.18562749999998,236.09754,3.2601697957178097,92.1989192689653,3.892245000000031
236.09754,236.8825,2.73482671069241,54.81918519373579,8.8049575
236.8825,237.8489725,2.3512094462188067,60.355453596300954,5.680000000000007
237.8489725,236.32438,2.090120059723011,67.17191706411883,3.077607499999999
236.32438,236.179375,1.7425319977410558,56.41907197068978,3.2455324999999675
236.179375,232.96498000000003,1.4421039252527652,55.39636176926045,2.1550374999999917
232.96498000000003,231.9462425,0.9625061155606122,32.72545691823156,5.611244999999997
231.9462425,234.3308775,0.5284141522057557,25.54037203268526,2.8250850000000014
234.3308775,235.401875,0.3840035230308618,22.587629856324003,3.360095000000001
235.401875,238.9275,0.3537133008276837,32.73228306616441,2.435894999999988
238.9275,237.9625475,0.5806856965557208,70.1273239617714,9.401872499999996
237.9625475,239.8225025,0.6587566103100034,60.87829385492821,2.891789999999986
239.8225025,236.117495,0.8314048896862026,79.69896319382376,3.49033
236.117495,236.17437250000003,0.6647500930126939,45.14643020071134,5.375545000000017
236.17437250000003,236.0424975,0.5334873885421381,53.68195057044867,2.8156225000000177
236.0424975,236.42066499999999,0.4172096617208691,52.00761528948998,2.8133474999999635
236.42066499999999,235.85541999999995,0.35135153502461114,56.80897405621416,2.383352500000001
235.85541999999995,232.56582749999998,0.255014566265535,49.63240802106508,1.870817499999987
232.56582749999998,228.76740750000002,-0.05562468792650127,7.866487393762676,5.2663225000000295
228.76740750000002,223.88477,-0.5439302074248888,0.0,5.459782499999989
223.88477,226.2193375,-1.219153355874743,0.0,10.147392499999967
226.2193375,225.5325,-1.4850841583431262,14.648052977423168,5.309252500000014
225.5325,223.3962475,-1.6691548232576707,10.338547218056236,3.9071075000000235
223.3962475,224.57874249999998,-1.891788509765,0.0,3.7129999999999654
224.57874249999998,224.66032,-1.894085153968742,7.198810684480345,5.539539999999988
224.66032,223.3138225,-1.8178243809451167,7.695439404782307,2.0206324999999765
223.3138225,228.56437250000002,-1.7890608163024126,0.0,2.8260600000000125
228.56437250000002,229.55432,-1.319033689470977,40.05961008534308,6.196597499999996
229.55432,228.068135,-0.8572434335883619,47.61251613422534,4.1243200000000115
228.068135,229.12562500000004,-0.5927931151765926,36.273515150578994,2.269929999999988
229.12562500000004,229.43813250000002,-0.29263268520970387,46.340209052316276,2.3761374999999987
229.43813250000002,232.03755,-0.030022255617974558,66.19440867141813,2.7982900000000086
232.03755,232.57125,0.36195364120445483,100.0,4.420209999999912
232.57125,236.13625249999998,0.6839208788778739,100.0,2.510537499999998
236.13625249999998,250.624375,1.163102015261086,100.0,4.713124999999991
250.624375,247.90125,2.5207475231459444,100.0,17.54319750000002
247.90125,248.5625,3.2159501998316387,90.02903731076117,12.141874999999999
248.5625,245.005,3.661178515318994,92.4502625862293,9.73745249999999
245.005,244.9507025,3.6088792440936226,79.42416214391858,6.442087499999985
244.9507025,243.1425,3.4548273387619446,79.22534705220636,5.206042499999938
243.1425,247.02114249999997,3.1040838877404395,66.8301321496846,4.936602500000021
247.02114249999997,243.930525,3.0305883841210504,84.02556232776375,4.7561424999999815
243.930525,240.3877225,2.651122593518523,70.32373303351976,4.310617499999978
240.3877225,241.944735,2.0325310473291047,52.38489447060868,4.659399999999977
241.944735,242.6225,1.6288880093750906,59.03171598267134,3.7232225000000483
242.6225,251.26437500000003,1.324709260907123,56.94867197598302,2.6974549999999624
251.26437500000003,248.51,1.6706441931407843,100.0,9.095950000000045
248.51,259.646975,1.6438580628542234,81.79301496269593,6.237397500000014
259.646975,263.01165,2.3505648626539744,100.0,11.612370000000055
263.01165,258.1434,2.9912380387885618,100.00000000000001,13.576847500000042
258.1434,254.7065425,2.9704152985546943,78.48185289667325,10.21813750000004
254.7065425,255.95986000000002,2.5831991117966315,63.29060239430147,7.605085000000031
255.95986000000002,260.83725,2.2837708841047064,68.83038986046981,8.021222499999908
260.83725,270.84599249999997,2.313386060017863,90.38893666893163,7.320359999999994
270.84599249999997,270.46735,2.9398424923356936,100.0,16.350607500000024
270.46735,265.655,3.2180478133180834,98.75684830425381,10.345590000000016
265.655,270.40007749999995,2.919829493913425,82.95703432926427,7.350952500000005
270.40007749999995,270.06743750000004,2.9075212468276552,98.45710865695025,9.758289999999988
270.06743750000004,285.3175,2.7293415062022683,97.24146471242024,6.611340000000041
285.3175,292.6174975,3.5555343719628034,100.0,26.323489999999993
292.6174975,310.669375,4.488750053208338,100.00000000000001,14.664640000000077
310.669375,291.70275,6.234467179414716,99.99999999999999,24.119985000000042
291.70275,287.9220225,5.832554749901898,66.108532837397,33.187890000000095
287.9220225,286.059985,5.012735480702746,59.3527498809143,10.55374999999998
286.059985,278.1273475,4.056437370478966,56.02547458619072,8.677489999999977
278.1273475,279.7075,2.5939578663313707,40.51852314903536,17.639352499999973
279.7075,276.925,1.5012350582058591,37.86764060332565,7.625529999999969
276.925,275.05,0.38917874778178074,25.03644669064056,10.39495750000009
275.05,278.87852000000004,-0.6363154049250781,20.871110617441722,3.731627499999945
278.87852000000004,276.7125,-1.1578411852465127,29.37621593102216,5.397227500000042
276.7125,277.30375000000004,-1.736421126881032,16.366367984286327,5.028607500000021
277.30375000000004,276.775,-2.1368330831249995,17.822579279621824,3.3081774999999993
276.775,288.9252225,-2.4768122088068267,4.842869926830458,2.6721200000000067
288.9252225,288.8165325,-1.8502223212257185,38.9541436367146,14.324997499999995
288.8165325,292.451235,-1.440089647404787,38.649000719411795,5.04288750000012
292.451235,294.4953975,-0.925276402340188,100.0,5.968422500000031
294.4953975,294.65250499999996,-0.4662151926060085,100.0,10.259804999999915
294.65250499999996,290.4556475,-0.19606399488401483,100.0,5.873504999999966
290.4556475,288.1875,-0.3801077082433446,78.5901980384651,9.00091500000002
288.1875,286.8799425,-0.739639785761379,67.01949572261312,6.331247500000018
286.8799425,281.29185,-1.1416330796520207,60.34913650066685,8.724940000000004
281.29185,282.6228250000001,-1.8667592935676307,31.84210385356369,9.934992499999964
282.6228250000001,281.62004249999995,-2.2977167878048768,32.94494622493204,7.3586574999999925
281.62004249999995,285.8271525,-2.672429610329951,27.355301740439764,5.817500000000109
285.8271525,281.6375025,-2.6184370120426186,50.63431670135201,5.86767500000002
281.6375025,278.58491000000004,-2.8637353044815157,27.198999524821886,4.929997500000013
278.58491000000004,280.0088525,-3.2273464500761238,0.0,5.09911249999999
280.0088525,262.49,-3.337710774432397,8.862200596915464,7.74454500000013
262.49,267.11231749999996,-4.622173905059161,0.0,20.879327499999988
267.11231749999996,265.2693825,-5.098651605278241,14.371758356508481,8.55731750000001
265.2693825,271.04,-5.448553687518835,8.641685403546774,6.689999999999998
271.04,267.24885,-5.145215561081981,30.573223809675834,7.802500000000009
267.24885,264.6149975,-5.071560882348752,18.518727502675347,5.571004999999957
264.6149975,266.2575,-5.0733451334033095,8.712597415922588,5.321574999999996
266.2575,262.6475,-4.815464619379024,16.143786179569183,5.970905000000016
262.6475,258.394855,-4.754330856215989,0.674889535044905,5.449307500000032
258.394855,257.417275,-4.874600057848162,0.0,8.588399999999979
257.417275,219.94819249999998,-4.878255985136609,0.0,4.92697499999997
219.94819249999998,227.701,-7.413911424733536,0.0,53.29930500000006
227.701,235.868525,-8.398892635848844,12.908295546535811,26.61418249999997
235.868525,233.393735,-8.21967413423479,26.507088833189687,10.318935000000096
233.393735,231.1875775,-7.979960722831145,26.316435369799756,5.455404999999956
231.1875775,228.82760249999998,-7.676859210987751,21.998409431884,12.34466249999997
228.82760249999998,211.03524249999998,-7.3410273270344915,17.379322506842215,7.132272499999999
211.03524249999998,223.2210975,-8.092432597133264,0.0,19.425719999999984
223.2210975,226.2628725,-7.424998737784474,21.677767255908684,30.194995000000006
226.2628725,225.43525,-6.426434938809867,27.575167494737062,13.683847500000013
225.43525,231.7679,-5.49672440911047,26.07645567550369,6.040527500000053
231.7679,230.46433,-4.124895319053779,40.17002647094058,15.477075000000013
230.46433,229.0834425,-3.028630126411862,41.024591364635846,6.3125675
229.0834425,230.3525,-2.1637529215681983,38.9120506954929,6.970540000000028
230.3525,228.2675,-1.296912857766408,77.7877733239655,7.652774999999963
228.2675,229.65999999999997,-0.6956747454726884,69.39178298318,5.417500000000018
229.65999999999997,227.0897,-0.05044540798738595,74.99917701173806,5.080462500000067
227.0897,230.9075,0.3207636383819388,71.80474041351404,4.090707500000036
230.9075,235.520225,0.9451756795492461,95.85002549721378,5.017497499999962
235.520225,240.8349975,1.7841984502881179,100.0,7.275662499999953
240.8349975,240.65999999999997,2.796147198681025,100.0,8.511442499999958
240.65999999999997,243.85442500000005,3.500417002936892,99.00648067719234,3.8243474999999876
243.85442500000005,238.625,4.203179455959834,100.0,6.3925000000000125
238.625,238.553275,4.2728755252609005,71.60879898258183,6.672357500000032
238.553275,240.7447125,4.259381747959526,68.37914132203171,4.904649999999975
240.7447125,235.52,4.345288499354703,81.45085887182732,3.1076775000000225
235.52,230.215,3.961150748861103,50.28594265638112,6.640000000000043
230.215,230.44340000000003,3.2475503866538027,18.642119092320332,7.640000000000015
230.44340000000003,230.38852999999997,2.7179756298680005,20.004503503636478,6.804500000000019
230.38852999999997,229.0286925,2.3116258883695284,19.677209140024488,3.3185200000000066
229.0286925,232.8975,1.9088074204695422,11.565906986246452,5.64999750000004
232.8975,233.13945000000004,1.8945470382900789,26.095219915778134,7.455000000000041
233.13945000000004,231.3825,1.8921761566261006,27.727179753175918,3.3974975000000143
231.3825,231.115,1.7525974538497087,15.876500537157142,3.047499999999985
231.115,226.84025000000003,1.6256610495469612,14.072205201328147,2.109999999999985
226.84025000000003,230.305,1.2221368736789993,0.0,5.342500000000001
230.305,230.01,1.1907225056682167,24.918259156008293,9.0370475
230.01,233.8581,1.1514079364154335,22.796638129665013,3.268132499999979
233.8581,235.625,1.4039183819595435,50.4719258295673,5.976250000000022
235.625,234.0675,1.7031261688693062,100.0,4.308710000000019
234.0675,232.3375,1.785098440984315,82.27041179316419,2.4563649999999484
232.3375,239.29450000000003,1.696857269407702,62.57719343179938,2.6875
239.29450000000003,237.16240750000003,2.1131577813074705,100.0,7.704999999999984
237.16240750000003,236.425,2.2169828140466006,82.88060300700565,4.75385
236.425,237.7625,2.1947643921288087,76.95967240098749,2.994992499999995
237.7625,237.56220750000003,2.230844701097256,87.69897826043287,3.500467499999985
237.56220750000003,239.2625,2.193933920474346,86.09075215287955,3.031927500000023
239.2625,239.09176,2.240684890566354,99.74305959812884,2.8725000000000023
239.09176,240.4350025,2.2080523264153262,98.37212196639673,1.9189650000000427
240.4350025,246.065,2.2266653407906363,100.0,3.8620450000000233
246.065,242.9822225,2.5860486537071807,100.0,8.187495000000013
242.9822225,242.9125,2.5457715857770475,77.54305226734661,7.389997499999993
242.9125,243.79378749999995,2.43838863826551,77.03514842469492,4.9150000000000205
243.79378749999995,245.74501,2.352612757307971,83.4550173010377,2.9965850000000103
245.74501,247.46752,2.358944442549557,97.66898561282105,2.6474999999999795
247.46752,245.9751575,2.410913093553432,99.99999999999999,3.416140000000013
245.9751575,250.04,2.2598445590801473,86.48530860709319,3.2149849999999844
250.04,253.0195,2.366832697988171,100.00000000000001,6.89249749999999
253.0195,254.422175,2.571750738397439,100.00000000000001,7.875024999999965
254.422175,261.8825,2.723044500383933,100.0,4.367489999999947
261.8825,271.25,3.2635036844671714,100.0,13.671910000000025
271.25,259.9,4.1943352549704604,100.0,11.349857500000041
259.9,264.4675075,3.8785375318763453,63.167285669907905,12.302500000000009
264.4675075,270.645,3.832158493456205,76.06531098367891,6.696000000000026
270.645,267.8082825,4.088455604009686,97.865019850022,8.417499999999961
267.8082825,275.0874975,3.89816680285705,87.8545478606088,7.4774924999999826
275.0874975,278.14545,4.120879294309843,100.0,12.427477500000009
278.14545,283.3787700000001,4.3199429917394445,100.0,6.772767499999986
283.3787700000001,283.8425000000001,4.647236586238383,100.0,5.789245000000108
283.8425000000001,286.46,4.706777042936125,100.0,12.67874999999998
286.46,294.5967750000001,4.7248831362778185,100.0,6.191365000000076
294.5967750000001,303.0575,5.1040661058856545,100.0,11.980250000000012
303.0575,314.3378025,5.743196628695562,100.0,13.744995000000017
314.3378025,327.9175,6.741115846407347,100.0,19.383662500000014
327.9175,310.9826,8.117587241929055,100.0,20.597399999999993
310.9826,325.9975,7.517022433693928,75.10214283088908,28.104899999999986
325.9975,361.917495,7.826822344686546,96.97399491418376,21.18499250000002
361.917495,402.56999750000006,10.2606199025961,100.0,46.58749999999998
402.56999750000006,408.795645,14.44252522689406,100.0,72.6375000000001
408.795645,384.6625,17.235500569591657,100.0,129.72368749999998
384.6625,371.42,16.76073441510353,81.52842787567216,86.06934249999995
371.42,384.2225,14.759732706799916,70.19887076599541,43.57997750000004
384.2225,372.96595,13.599466116675679,80.33411243870655,20.80000000000001
372.96595,375.6325,11.326233945674204,70.71197442086486,26.297500000000014
375.6325,337.3925000000001,9.327454325868992,70.96018112963813,26.879999999999995
337.3925000000001,309.7150025,4.638467573392877,32.47172531729216,56.157497500000034
309.7150025,336.535,-1.044792505971202,0.0,44.642499999999984
336.535,337.3421,-3.333965247766912,27.068857067615415,35.34249999999997
337.3421,332.610775,-5.0206196993763115,27.883446052542507,16.159699999999987
332.610775,319.2850025,-6.620511345974688,23.108219650473075,17.65249749999998
319.2850025,329.19672,-8.717665932115665,9.658798892023734,18.66499500000009
329.19672,334.5225,-9.420269611701592,19.662486040096088,16.459817499999986
334.5225,333.0325075,-9.435628295764989,25.037683319423333,13.779997500000093
333.0325075,326.2424975,-9.44448573204593,31.111785953893904,8.067495000000008
326.2424975,320.9525000000001,-9.818227454921335,22.182324671419796,10.594749999999976
320.9525000000001,325.6175,-10.318451649745418,15.08237140832716,15.624997500000006
325.6175,323.645,-10.165423944755664,24.124850158336166,8.931039999999996
323.645,323.1010625,-10.021606768296026,21.132473210166943,6.001680000000022
323.1010625,321.13,-9.774889137364132,48.36441589417523,4.747500000000002
321.13,329.2225,-9.55480674668751,41.31812073273341,6.60169250000007
329.2225,352.2875,-8.627127339031128,55.03374781024474,13.714997500000038
352.2875,358.255,-6.14532228102607,100.0,40.09250000000003
358.255,356.937495,-3.8673604973115054,100.0,15.757497500000056
356.937495,371.405,-2.324440206946198,96.61918120472042,8.755535000000009
371.405,377.1749825,-0.21311948573538153,100.0,19.32999250000006
377.1749825,362.658,1.6074319914611763,100.0,13.737495000000024
362.658,359.04,1.7065303198408017,74.17939967343135,24.029999999999973
359.04,361.4595,1.3691676546650182,67.74425159899332,14.369147499999883
361.4595,364.00611749999996,1.1667101145123766,72.04769017447774,13.710500000000025
364.00611749999996,387.7375,1.0736349670865621,76.50304378273285,8.47713749999997
387.7375,387.9837,2.5803923206984702,100.0,26.583574999999996
387.9837,395.1775,3.478101542453132,100.0,19.298492499999952
395.1775,417.6725,4.41254729829531,100.0,16.14749999999998
417.6725,417.31000000000006,6.436599096308138,99.99999999999999,29.772500000000036
417.31000000000006,415.55,7.5159912808193265,99.44559149652068,21.370000000000005
415.55,450.50225,7.78593661826366,96.50531024077466,10.274285000000134
450.50225,435.02,10.103382932700232,100.0,36.05250000000012
435.02,432.7,10.158180642894141,83.0725244568114,61.79370250000005
432.7,443.375,9.549178250063992,80.53595882454233,21.702502500000037
443.375,464.8375,9.413636341567798,92.20744077474586,19.75
464.8375,454.89215,10.380029147348612,100.0,24.970000000000084
454.89215,454.73608750000005,9.825839077630516,90.37962622608296,25.04499999999996
454.73608750000005,463.50024749999994,8.9087497955584,89.98187642622086,10.438285000000235
463.50024749999994,460.69,8.395307100333643,98.26556095979244,13.059702500000128
460.69,442.2575,7.342319950952483,94.6033898128655,12.699999999999989
442.2575,438.6324975,4.812519447408807,67.58541487223658,27.839997499999868
438.6324975,435.56000000000006,2.379717205134451,46.8323560740553,21.31495000000001
435.56000000000006,443.0,0.12989414774769514,40.598529038803065,9.621769999999913
443.0,454.7905625,-1.1645205169230302,55.69363428861275,12.275292500000091
454.7905625,456.18499749999984,-1.4302713506870326,68.7376507195645,16.135000000000105
456.18499749999984,418.095,-1.7069612071635696,73.07661610268333,8.879999999999882
418.095,423.91,-4.815370141263987,0.0,47.57249749999983
423.91,422.195,-6.663677099847131,12.440498475691296,17.69327750000008
422.195,432.265,-8.097494748696423,8.771460662138248,11.552227500000015
432.265,425.9146775,-8.337962369837289,31.207846626097535,13.647775000000138
425.9146775,430.62250000000006,-8.89868518424706,17.221968672233245,13.722497499999974
430.62250000000006,433.6588275,-8.863277903896137,27.5904233315765,14.747892500000034
433.6588275,434.44,-8.518556452391604,36.539094964197574,7.664997500000027
434.44,429.87500250000005,-8.118929320873907,42.91152815118996,4.811309999999992
429.87500250000005,433.0085375,-8.067913529360212,30.926761021709392,10.472499999999854
433.0085375,432.35,-7.7024319233285485,39.15342210248251,6.2975000000000705
432.35,429.8975,-7.390347351841127,37.42452332794211,5.64247499999999
429.8975,458.11838499999993,-7.2462480490420536,30.985825084393905,5.232335000000035
458.11838499999993,453.875,-5.0147483615480635,100.0,29.870717499999955
453.875,449.8525,-3.707621625459721,89.39773584867962,16.749975000000006
449.8525,449.0,-3.0739215966843645,76.9902390879926,8.340452500000026
449.0,449.5976475,-2.704201572876425,74.61713310146038,8.712497499999984
449.5976475,435.775,-2.425223765213598,73.54112876599706,10.099557500000003
435.775,432.922925,-3.2516721525242094,30.61859414789434,14.510147500000016
432.922925,430.1762625,-4.039880270481687,10.791634111105434,16.792500000000018
430.1762625,360.605,-4.763801366518255,1.0666569416745952,7.810000000000002
360.605,388.17699999999996,-10.211527149883498,0.0,69.84249999999997
388.17699999999996,380.400055,-11.830285142593981,28.275092696248795,39.76502499999992
380.400055,386.635,-13.221868440824647,20.299833710008127,14.757499999999993
386.635,377.997555,-13.387811154439158,26.69377132175239,14.69500000000005
377.997555,417.8175250000001,-13.736729652820665,17.836069376527103,12.047500000000014
417.8175250000001,410.3850000000001,-10.708887665979587,58.67145828236825,51.009299999999996
410.3850000000001,382.5725,-8.776894479975018,53.37193095314689,18.492497499999956
382.5725,386.424965,-9.132438371173498,24.614134849715647,36.97392750000006
386.424965,402.0125275,-8.80585474578481,29.013593510632408,14.170000000000016
402.0125275,391.775,-7.156149688346814,46.52915568109149,19.84999750000003
391.775,392.875,-6.472068421039151,41.46601037647995,15.62056750000005
392.875,394.77,-5.669352047984279,44.622408621375655,11.654994999999985
394.77,379.79333333333335,-4.74505873443533,49.10792009847452,6.163333333333412
379.79333333333335,378.67000000000013,-4.97042288198511,33.53869337760098,17.98999999999984
378.67000000000013,377.07,-4.998989234710482,1.6887129749222574,20.76666666666665
377.07,367.80666666666673,-4.916401761044137,0.0,6.666666666666629
367.80666666666673,371.3933333333334,-5.302657156234529,0.0,15.65333333333325
371.3933333333334,373.04666666666674,-5.078574906847765,7.171775862675106,12.559999999999945
373.04666666666674,368.81,-4.56429244149961,10.477724587477097,4.396666666666704
368.81,387.83333333333326,-4.279462093487192,2.3564410694013525,7.843333333333305
387.83333333333326,384.83,-2.490687911004544,58.547471628460684,22.143333333333203
384.83,375.08333333333326,-1.2770815252398453,49.76729986793432,6.349999999999909
375.08333333333326,375.67666666666673,-0.9904483263645165,21.273157550753684,14.486666666666565
375.67666666666673,371.0966666666666,-0.6231085071244937,29.187785882062162,6.609999999999957
371.0966666666666,372.5033333333333,-0.581290266324217,12.20175547039137,8.5
372.5033333333333,378.67666666666673,-0.33986643821429396,17.418716775868063,5.976666666666631
378.67666666666673,376.42666666666673,0.37721090146144576,54.277629826897865,11.166666666666686
376.42666666666673,382.70666666666665,0.8016218409879894,43.04260985352895,11.210000000000036
382.70666666666665,390.66333333333336,1.6176197169928965,74.40079893475378,6.963333333333253
390.66333333333336,405.7266666666666,2.8022316747084357,99.99999999999999,10.06333333333339
405.7266666666666,399.06666666666666,4.715993030221767,100.0,15.74333333333334
399.06666666666666,407.3866666666667,5.517834019812389,81.95936794582413,15.0
407.3866666666667,415.1233333333333,6.579241837730098,100.0,13.086666666666645
415.1233333333333,421.05666666666673,7.740431210391846,100.0,15.636666666666656
421.05666666666673,420.0466666666666,8.796636085450174,99.99999999999999,9.949999999999932
420.0466666666666,435.46,9.236590783324171,97.97838270616472,6.8933333333333735
435.46,438.2533333333333,10.396556741076765,100.0,23.7766666666667
438.2533333333333,437.7433333333333,11.10931057745233,100.0,21.980000000000075
437.7433333333333,419.5966666666666,11.234156814855904,99.22433460076047,7.613333333333401
419.5966666666666,423.2433333333333,9.661444444480425,69.82423981022202,25.55666666666673
423.2433333333333,422.86,8.495558414119484,75.72244985982313,14.656666666666695
422.86,430.8666666666666,7.354724290675861,72.2875660105618,8.979999999999905
430.8666666666666,431.58,6.861935179848531,84.47853190446172,12.156666666666638
431.58,432.1333333333334,6.310381409738924,82.97039809459008,5.303333333333285
432.1333333333334,435.68666666666667,5.71631196011053,84.38244300782604,12.593333333333362
435.68666666666667,432.82333333333327,5.32008986766426,91.68466522678203,11.553333333333285
432.82333333333327,421.65333333333336,4.609271970063777,76.52399481193252,10.103333333333353
421.65333333333336,419.54333333333335,3.097676265880599,11.023762730034568,14.766666666666652
419.54333333333335,407.58333333333326,1.716594220533045,0.0,10.029999999999916
407.58333333333326,396.40525,-0.23752596788733982,0.0,16.59666666666658
396.40525,403.19475,-2.4769495292792874,0.0,24.009500000000003
403.19475,412.16,-3.553288079591952,16.424322204907874,21.064250000000015
412.16,411.7925,-3.614900854299403,40.10738750511801,16.318750000000023
411.7925,412.4325,-3.624959917095776,39.17183061540975,6.936749999999961
412.4325,416.0100000000001,-3.521881688814899,40.801099756670325,5.598750000000166
