Tarih,Ortalama Açılış Fiyatı (USD),Ortalama Yüksek Fiyatı (USD),Ortalama Düşük Fiyatı (USD),Ortalama Kapanış Fiyatı (USD)
2017-07-28,2668.4469999999997,2825.2435,2659.90275,2786.415
2017-07-29,2788.8577499999997,2792.88975,2656.8120000000004,2699.91725
2017-07-30,2698.0924999999993,2763.7325,2573.6800000000003,2748.4125
2017-07-31,2749.4997499999995,2898.47,2695.7475,2857.20575
2017-08-01,2857.20825,2931.0425,2635.755,2732.42675
2017-08-02,2732.5937500000005,2759.6085000000003,2650.5,2701.9674999999997
2017-08-03,2701.9925,2804.8725000000004,2699.9775,2791.576
2017-08-04,2792.026,2880.1849999999995,2766.23025,2861.5845
2017-08-05,2859.3917500000002,3339.415,2856.8675,3256.0399999999995
2017-08-06,3256.285,3291.7,3159.34,3227.3154999999997
2017-08-07,3226.011,3429.9717499999997,3190.385,3391.4125
2017-08-08,3393.2025,3489.37,3333.935,3421.475
2017-08-09,3420.1800000000003,3430.5699999999997,3225.5475,3349.9545000000007
2017-08-10,3349.605,3453.0950000000003,3320.7925000000005,3427.47225
2017-08-11,3427.0097499999997,3718.40475,3397.429,3652.6975000000007
2017-08-12,3653.9020000000005,3962.125,3611.2949999999996,3870.9440000000004
2017-08-13,3872.1199999999994,4196.4675,3841.6895000000004,4063.06
2017-08-14,4065.8349999999996,4352.1025,3974.6625,4326.0005
2017-08-15,4328.07275,4436.3625,3809.37,4161.1775
2017-08-16,4161.29,4388.98,3933.7200000000003,4380.24
2017-08-17,4373.739999999999,4475.9425,4181.2225,4280.8025
2017-08-18,4277.650000000001,4358.594,3969.6724999999997,4112.4125
2017-08-19,4109.965,4193.543250000001,3964.6265,4146.2207499999995
2017-08-20,4145.98425,4175.3525,4037.4800000000005,4062.3035000000004
2017-08-21,4062.16775,4093.81725,3964.165,3996.531
2017-08-22,3996.6470000000004,4149.4285,3600.7275,4075.95
2017-08-23,4074.3375,4255.195,4051.7375,4137.6925
2017-08-24,4143.189749999999,4357.4974999999995,4112.2175,4314.873
2017-08-25,4317.26225,4455.469999999999,4287.637500000001,4365.822249999999
2017-08-26,4364.68,4377.665000000001,4251.145,4342.59725
2017-08-27,4344.78,4397.23725,4308.639999999999,4332.9975
2017-08-28,4332.8769999999995,4398.035,4180.482,4384.452
2017-08-29,4385.90975,4651.539000000001,4343.8625,4589.26225
2017-08-30,4589.264499999998,4638.85725,4494.82,4578.047500000001
2017-08-31,4578.3775,4764.8099999999995,4575.4,4736.9275
2017-09-01,4738.325000000001,4933.25,4690.0775,4929.219999999999
2017-09-02,4930.1525,4976.19,4502.375,4621.645
2017-09-03,4619.43,4755.7474999999995,4446.451499999999,4621.655000000001
2017-09-04,4621.0975,4628.8775000000005,4147.282499999999,4344.84
2017-09-05,4349.982499999999,4520.7575,4100.77,4430.66
2017-09-06,4429.190000000001,4677.539999999999,4411.415,4618.297500000001
2017-09-07,4620.040000000001,4685.135,4495.045,4629.865
2017-09-08,4629.815,4685.5275,4135.174999999999,4345.525
2017-09-09,4349.4025,4416.6475,4178.5225,4323.8025
2017-09-10,4327.97,4342.0175,4067.8625,4251.110000000001
2017-09-11,4250.255,4368.5875,4115.155000000001,4211.555
2017-09-12,4209.4775,4380.3175,4087.15,4167.905000000001
2017-09-13,4168.995000000002,4176.639999999999,3734.2200000000003,3864.46
2017-09-14,3862.5,3929.7,3213.7625,3242.8725000000004
2017-09-15,3241.72,3847.12,2977.895,3723.6625
2017-09-16,3723.11,3934.8824999999997,3567.1050000000005,3702.7025000000003
2017-09-17,3699.5125000000003,3809.4525000000003,3484.7475,3699.1099999999997
2017-09-18,3698.8199999999997,4126.887500000001,3695.1324999999997,4097.6425
2017-09-19,4100.1325,4119.2474999999995,3852.7725,3902.275
2017-09-20,3900.8475,4049.1975000000007,3832.4224999999997,3869.6275
2017-09-21,3873.1525,3908.97,3573.69,3618.675
2017-09-22,3616.2999999999997,3762.2699999999995,3514.88,3612.2625
2017-09-23,3610.872500000001,3816.41,3567.025,3785.4
2017-09-24,3785.5950000000007,3788.04,3626.5275,3668.2074999999995
2017-09-25,3667.8825,3969.3875,3665.7275,3919.9175000000005
2017-09-26,3920.9475000000007,3965.5,3851.8300000000004,3884.5375
2017-09-27,3884.0849999999996,4229.03,3873.505,4202.27
2017-09-28,4204.802499999999,4269.965,4079.1149999999993,4188.3775000000005
2017-09-29,4188.75,4221.6025,4015.5474999999997,4159.280000000001
2017-09-30,4160.362499999999,4354.57,4149.3025,4334.285
2017-10-01,4334.25,4389.219999999999,4241.78,4385.5975
2017-10-02,4384.674999999999,4461.165,4357.9,4393.5175
2017-10-03,4393.5825,4424.2375,4232.865,4310.9075
2017-10-04,4311.855,4344.975,4178.725,4218.522499999999
2017-10-05,4218.25,4363.63,4146.637500000001,4314.3325
2017-10-06,4313.177499999999,4417.8025,4292.1224999999995,4363.3150000000005
2017-10-07,4361.580000000001,4453.105,4316.8675,4426.327499999999
2017-10-08,4423.93,4608.9725,4411.76,4595.8525
2017-10-09,4596.452499999999,4869.0975,4549.5075,4762.702499999999
2017-10-10,4762.395,4911.655,4705.342499999999,4749.245
2017-10-11,4747.612499999999,4871.3375,4710.8675,4818.65
2017-10-12,4819.05,5438.5575,4805.925,5438.2525000000005
2017-10-13,5437.71,5859.4575,5384.405000000001,5641.1925
2017-10-14,5640.8525,5812.3425,5561.805,5802.14
2017-10-15,5800.1175,5837.09,5440.105,5689.6
2017-10-16,5690.572500000001,5786.24,5562.575,5746.264999999999
2017-10-17,5749.809999999999,5767.6775,5522.469999999999,5598.7025
2017-10-18,5596.64,5611.8375,5110.3775000000005,5577.0625
2017-10-19,5576.892500000001,5737.485,5524.5575,5704.91
2017-10-20,5703.135000000001,6058.7775,5613.2125,5986.83
2017-10-21,5984.507500000001,6183.0225,5884.745000000001,6023.7275
2017-10-22,6025.3125,6078.73,5734.764999999999,5990.395
2017-10-23,5986.349999999999,6053.1025,5653.8575,5895.905
2017-10-24,5890.254999999998,5892.15,5472.047500000001,5528.915
2017-10-25,5526.645,5760.2375,5375.6775,5743.804999999999
2017-10-26,5745.09,5986.7775,5696.4349999999995,5890.360000000001
2017-10-27,5889.55,5994.4875,5695.6175,5777.49
2017-10-28,5781.224999999999,5883.3025,5675.797500000001,5740.865
2017-10-29,5741.580000000001,6281.8825,5697.0975,6136.3025
2017-10-30,6136.1875,6219.2925,6027.9,6123.37
2017-10-31,6124.985,6457.555,6084.43,6439.592500000001
2017-11-01,6441.962500000001,6759.76,6355.15,6751.795
2017-11-02,6752.6325,7357.9,6726.87,7027.4825
2017-11-03,7030.7375,7466.464999999999,6928.9400000000005,7159.5875
2017-11-04,7157.9425,7513.6975,6984.8,7391.01
2017-11-05,7391.7175,7599.452500000001,7295.207500000001,7382.005
2017-11-06,7379.8675,7432.469999999999,6917.0,6966.245
2017-11-07,6966.56,7244.907499999999,6953.484999999999,7127.139999999999
2017-11-08,7127.8825,7861.0,7071.477499999999,7464.7074999999995
2017-11-09,7464.7275,7483.6425,7074.602499999999,7151.922500000001
2017-11-10,7153.2925000000005,7359.445,6422.735,6580.1775
2017-11-11,6576.205000000001,6835.352499999999,6204.7525000000005,6345.725
2017-11-12,6343.405,6481.935,5505.915,5873.2775
2017-11-13,5859.03,6821.0625,5826.2925,6528.225
2017-11-14,6529.8975,6754.8725,6486.092500000001,6619.692499999999
2017-11-15,6619.254999999998,7336.077500000001,6619.254999999999,7285.140000000001
2017-11-16,7285.2425,7933.7375,7114.5625,7819.490000000001
2017-11-17,7819.962500000001,7983.875,7526.0625,7693.9450000000015
2017-11-18,7690.580000000001,7848.707500000001,7454.4125,7778.51
2017-11-19,7780.765,8071.5625,7680.825,8022.3724999999995
2017-11-20,8021.802499999999,8279.66,7932.15,8237.0525
2017-11-21,8235.75,8359.1125,7788.472500000001,8103.910000000001
2017-11-22,8098.837500000001,8299.7475,8059.365,8237.372500000001
2017-11-23,8237.75,8278.93,8012.789999999999,8015.039999999999
2017-11-24,8014.705000000001,8319.2425,7876.42,8198.1375
2017-11-25,8198.5925,8755.7725,8146.32,8747.1225
2017-11-26,8749.574999999999,9467.3175,8694.46,9295.18
2017-11-27,9298.917499999998,9734.060000000001,9289.9225,9702.945
2017-11-28,9709.364999999998,9955.5,9586.96,9888.5125
2017-11-29,9895.9075,11377.45,8956.6175,9844.125
2017-11-30,9839.8825,10737.0975,9063.364999999998,9970.2825
2017-12-01,9962.354999999998,10947.669999999998,9426.275,10870.28
2017-12-02,10864.512499999999,11163.3675,10677.5175,10900.7975
2017-12-03,10900.65,11817.0025,10522.67,11237.525
2017-12-04,11245.625,11639.0375,10918.032500000001,11630.035
2017-12-05,11630.037499999999,11859.7525,11469.1475,11706.2575
2017-12-06,11700.897500000001,13928.407499999998,11696.390000000001,13775.794999999998
2017-12-07,13774.589999999998,17267.655,13371.475,16667.93
2017-12-08,16667.929999999997,17154.655,13836.047499999997,16061.9625
2017-12-09,16058.512499999999,16274.497500000001,13162.7625,14915.8225
2017-12-10,14916.425000000001,15882.244999999999,13180.0,15033.317500000001
2017-12-11,15047.685,17408.72,14999.829999999998,16710.26
2017-12-12,16707.785,17639.627500000002,16244.2975,17150.735
2017-12-13,17149.945000000003,17438.79,15728.6725,16401.8275
2017-12-14,16395.9425,16959.25,16025.142500000002,16532.3175
2017-12-15,16534.595,17905.5,16498.4775,17598.93
2017-12-16,17600.2225,19543.525,17432.7475,19388.165
2017-12-17,19385.602500000005,19734.4975,18700.2375,19075.6475
2017-12-18,19076.947500000006,19281.06,18103.175,18935.872499999998
2017-12-19,18936.695000000003,19050.6475,16770.157499999998,17683.832499999997
2017-12-20,17683.6825,17853.625,15097.4175,16414.635
2017-12-21,16423.9575,17218.8225,14886.880000000001,15459.775
2017-12-22,15448.722500000002,15616.162500000002,10871.2325,14038.232500000002
2017-12-23,14056.699999999999,15884.592500000002,13635.810000000001,14729.967500000002
2017-12-24,14731.132500000002,14860.507500000002,12716.6525,14048.2975
2017-12-25,14036.589999999998,14636.5,13252.0,13972.265
2017-12-26,13991.154999999999,16166.05,13896.15,15788.432499999999
2017-12-27,15786.897499999997,16506.33,14543.490000000002,15396.670000000002
2017-12-28,15397.339999999998,15500.790000000003,13560.625,14483.220000000001
2017-12-29,14480.394999999999,15119.525,14075.594999999998,14448.189999999999
2017-12-30,14450.61,14523.4625,12266.140000000001,12689.0875
2017-12-31,12688.5075,14277.497500000001,12538.2675,13899.154999999999
2018-01-01,13885.262499999999,14046.4275,12910.419999999998,13459.019999999999
2018-01-02,13448.4425,15284.502499999999,12996.3525,14768.285
2018-01-03,14761.6225,15476.895,14605.62,15144.122500000001
2018-01-04,15144.395000000002,15436.144999999999,14253.230000000001,15185.657499999998
2018-01-05,15188.8175,17131.505,14851.257500000002,16950.4325
2018-01-06,16963.010000000006,17218.5175,16232.607500000002,17122.155
2018-01-07,17121.495,17131.5475,15726.867499999998,16148.4475
2018-01-08,16158.0625,16253.967500000002,13832.1525,15001.869999999999
2018-01-09,14999.765000000001,15392.779999999999,14189.407500000001,14455.15
2018-01-10,14459.435,14913.954999999998,13482.8875,14899.275
2018-01-11,14900.1625,14995.747500000001,12812.255000000001,13377.905000000002
2018-01-12,13333.117499999998,13966.804999999998,13023.865,13731.965
2018-01-13,13893.862500000001,15218.41,13668.285,14253.9325
2018-01-14,14238.540000000003,14387.165000000003,13113.4225,13658.767500000002
2018-01-15,13658.742499999998,14348.4,13360.142499999998,13601.375
2018-01-16,13594.6775,13625.7775,10052.4325,11464.7
2018-01-17,11468.987500000001,11962.2175,9145.4975,11190.41
2018-01-18,11201.089999999998,12170.4375,10709.4725,11303.6475
2018-01-19,11305.4275,12021.672499999999,11044.8875,11546.55
2018-01-20,11551.1325,13031.5875,11518.655,12788.8025
2018-01-21,12789.14,12794.355,11114.0,11530.7975
2018-01-22,11547.7875,11900.352499999999,10013.6025,10789.1025
2018-01-23,10793.69,11402.185000000001,9962.385,10848.205
2018-01-24,10844.055,11484.015,10492.2825,11389.947499999998
2018-01-25,11388.5075,11725.48,10869.557499999999,11142.877499999999
2018-01-26,11136.5875,11613.692500000001,10293.665,11092.8475
2018-01-27,11092.315,11577.307499999999,10843.405,11393.6475
2018-01-28,11393.572499999997,11903.560000000001,11271.51,11636.325
2018-01-29,11635.762499999999,11711.6675,10965.0975,11144.87
2018-01-30,11145.67,11182.8375,9735.6525,9986.4925
2018-01-31,9987.75,10317.54,9553.744999999999,10122.762499999999
2018-02-01,10122.949999999999,10182.9175,8457.1525,9014.9225
2018-02-02,9020.089999999998,9107.475,7596.734999999999,8803.1975
2018-02-03,8799.75,9485.25,8125.902499999999,9218.24
2018-02-04,9216.24,9351.7575,7826.775,8174.964999999999
2018-02-05,8173.537499999999,8346.1375,6535.8025,6888.495
2018-02-06,6887.304999999999,7997.222500000001,5893.4575,7699.6775
2018-02-07,7700.760000000001,8634.0225,7191.32,7574.354999999999
2018-02-08,7573.847500000001,8633.2025,7560.525,8240.46
2018-02-09,8238.68,8739.022500000001,7753.332500000001,8689.6775
2018-02-10,8687.515,9087.5375,8156.9400000000005,8555.482499999998
2018-02-11,8556.779999999999,8557.1325,7840.75,8071.129999999999
2018-02-12,8073.675,8979.5,8070.135,8894.39
2018-02-13,8890.26,8936.3975,8378.575,8518.942500000001
2018-02-14,8516.64,9508.5475,8516.4875,9487.442500000001
2018-02-15,9480.332500000002,10242.73,9346.3925,10027.89
2018-02-16,10026.832500000002,10309.19,9716.14,10184.064999999999
2018-02-17,10179.7825,11137.745,10055.279999999999,11105.4725
2018-02-18,11109.597500000002,11297.61,10171.295,10404.8675
2018-02-19,10407.885,11265.2775,10320.425,11160.3025
2018-02-20,11155.1075,11782.275,11056.310000000001,11234.5
2018-02-21,11223.474999999999,11280.695,10246.177500000002,10460.5775
2018-02-22,10460.487500000001,10934.65,9722.022500000001,9834.385
2018-02-23,9833.332500000002,10410.1425,9580.2225,10158.225
2018-02-24,10140.210000000001,10537.255,9370.627499999999,9687.5
2018-02-25,9685.817500000003,9873.3775,9298.7125,9589.465
2018-02-26,9592.112500000001,10456.2225,9390.77,10310.9
2018-02-27,10314.197499999997,10853.9925,10135.0825,10563.65
2018-02-28,10567.335,11057.5725,10263.28,10308.1725
2018-03-01,10308.0325,11078.575,10196.78,10905.6
2018-03-02,10910.3225,11168.94,10775.4725,11021.27
2018-03-03,11023.612500000001,11502.6975,11019.775000000001,11434.775
2018-03-04,11435.6025,11509.1775,11053.0025,11484.3025
2018-03-05,11480.7325,11657.710000000001,11380.865000000002,11407.67
2018-03-06,11405.835000000001,11413.7975,10561.11,10714.1525
2018-03-07,10710.69,10898.695,9412.2975,9906.9375
2018-03-08,9909.777499999998,10119.142500000002,9049.1025,9290.76
2018-03-09,9296.425000000001,9417.365,8375.5825,9242.8475
2018-03-10,9236.2675,9509.8125,8698.165,8782.6075
2018-03-11,8787.527499999998,9758.26,8472.39,9531.52
2018-03-12,9536.904999999999,9892.975,8763.92,9110.875
2018-03-13,9114.955,9476.2225,8838.744999999999,9145.752499999999
2018-03-14,9147.244999999997,9354.26,7942.25,8196.002499999999
2018-03-15,8196.2875,8416.0,7660.6125,8258.2625
2018-03-16,8257.0925,8605.7075,7901.432500000001,8263.135
2018-03-17,8262.157500000001,8347.3375,7732.805,7860.99
2018-03-18,7851.879999999998,8294.4275,7316.219999999999,8190.522500000001
2018-03-19,8194.849999999999,8745.445,8101.62,8597.9475
2018-03-20,8594.9325,9043.645,8315.09,8916.135
2018-03-21,8917.479999999998,9181.224999999999,8754.9675,8893.932499999999
2018-03-22,8891.875,9096.8975,8486.3125,8715.372500000001
2018-03-23,8714.555,8927.887499999999,8275.1825,8923.185
2018-03-24,8923.645000000002,9013.5325,8497.48,8537.41
2018-03-25,8535.717499999999,8675.932499999999,8367.6875,8449.845000000001
2018-03-26,8454.210000000001,8498.8475,7852.1875,8143.852499999999
2018-03-27,8147.7025,8219.05,7737.865,7791.3550000000005
2018-03-28,7795.3075,8101.87,7728.5425000000005,7942.025
2018-03-29,7937.982499999999,7965.652499999999,6908.8825,7083.577499999999
2018-03-30,7083.5475,7272.9,6573.155000000001,6836.785000000001
2018-03-31,6834.6925,7210.535000000001,6787.120000000001,6923.344999999999
2018-04-01,6922.6375,7041.3075,6443.2525000000005,6816.722500000001
2018-04-02,6816.3875,7114.645000000001,6768.2875,7049.092500000001
2018-04-03,7051.059999999999,7514.2625,7010.7325,7420.07
2018-04-04,7418.747499999999,7428.102499999999,6707.3825,6790.115
2018-04-05,6790.7375,6929.402499999999,6571.469999999999,6773.875
2018-04-06,6774.7,6851.422499999999,6512.337500000001,6618.1825
2018-04-07,6621.262499999998,7065.8375,6605.8550000000005,6896.5725
2018-04-08,6894.375,7103.317499999999,6889.65,7020.2325
2018-04-09,7023.464999999999,7174.514999999999,6612.219999999999,6774.3875
2018-04-10,6776.482499999999,6891.275,6656.652499999999,6830.457500000001
2018-04-11,6827.184999999999,6973.8025,6805.592500000001,6940.6175
2018-04-12,6940.025000000001,8166.217500000001,6762.4125,7919.777499999999
2018-04-13,7920.3425,8229.6175,7752.4325,7887.8550000000005
2018-04-14,7887.2,8191.609999999999,7828.177500000001,8001.1125
2018-04-15,8003.777499999999,8406.609999999999,8001.135,8358.43
2018-04-16,8360.904999999999,8417.0175,7905.9825,8050.9825
2018-04-17,8052.6375,8165.1075,7813.657499999999,7891.842500000001
2018-04-18,7891.82,8254.127499999999,7872.58,8165.75
2018-04-19,8165.902499999999,8299.474999999999,8092.397500000001,8274.1525
2018-04-20,8272.925000000001,8936.0425,8220.305,8865.48
2018-04-21,8866.699999999999,9043.532500000001,8616.2625,8926.289999999999
2018-04-22,8919.512499999999,9034.2675,8759.41,8798.445
2018-04-23,8792.4275,9007.0025,8777.805,8942.789999999999
2018-04-24,8941.99,9735.98,8934.635,9660.2275
2018-04-25,9651.055,9752.32,8719.65,8862.7725
2018-04-26,8858.2325,9313.872500000001,8629.255000000001,9279.4975
2018-04-27,9274.9325,9374.68,8945.68,8972.5975
2018-04-28,8918.966666666665,9442.18,8860.963333333333,9338.1
2018-04-29,9337.019999999999,9529.75,9174.996666666666,9398.066666666668
2018-04-30,9397.576666666668,9448.286666666667,9110.859999999999,9243.066666666668
2018-05-01,9244.613333333333,9247.286666666667,8825.706666666667,9073.496666666668
2018-05-02,9071.163333333334,9257.403333333334,8981.41,9209.86
2018-05-03,9211.31,9793.9075,9157.705,9728.4725
2018-05-04,9717.099999999999,9763.6575,9498.967499999999,9691.58
2018-05-05,9686.3375,9952.2675,9616.715,9808.465
2018-05-06,9809.602499999999,9897.2825,9384.355,9612.11
2018-05-07,9610.36,9625.2125,9176.9625,9359.41
2018-05-08,9357.985,9456.91,9031.2975,9175.295000000002
2018-05-09,9179.650000000001,9391.075,8966.805,9304.675
2018-05-10,9303.824999999999,9391.795,8994.67,9014.855
2018-05-11,9009.8275,9013.6175,8345.0825,8407.592499999999
2018-05-12,8408.022500000001,8652.82,8220.157500000001,8474.95
2018-05-13,8478.8,8749.6,8317.9,8698.2
2018-05-14,8698.2,8886.3,8286.3,8660.8
2018-05-15,8661.6,8862.0,8421.0,8453.4
